,OBJID,RA_PSEUDOHOST,DEC_PSEUDOHOST,Z,ZERR,ZWARN,DELTACHI2,SPECTYPE
3593,A202212281057373m053334,164.40691979792877,-5.552923114995791,,,,,
3594,A202208212124337p045734,321.13397582530445,4.955177458211812,,,,,
3595,A202208292223523m002502,335.98647858088225,-0.4137816228444675,,,,,
3596,A202209142335021p004903,353.73733101025954,0.823890875461297,,,,,
3597,T202208212112240p045536,318.09825099120906,4.923686344558553,,,,,
3598,A202210020001214m001140,0.3394460023428425,-0.1945309817966904,1.66854916319471,0.000135473806115742,4,2.48972338438034,GALAXY
3599,T202211220343298m141727,55.87659176648753,-14.281574119958393,,,,,
3600,T202210022300565m011306,345.223116690804,-1.2258965025925948,,,,,
3601,T202209142211110m000217,332.7938896878233,-0.039062984436327,,,,,
3602,T202209142218431m010413,334.6780694138825,-1.0689200981017586,,,,,
3603,T202208292241025m000254,340.2600558974813,-0.0489472564451134,,,,,
3604,A202210060328401m164140,52.16613376044208,-16.68870253286013,,,,,
3605,A202211190328136m143729,52.06706265369141,-14.62785714922928,,,,,
3606,A202210202347039p000816,356.74483285366205,0.1247121240780486,,,,,
3607,A202211040348373m151545,57.16146534408207,-15.253297402101952,,,,,
3608,T202211220347092m161814,56.8007823521524,-16.302608395858478,,,,,
3609,A202211160325363m161634,51.41613103666116,-16.275101964163554,,,,,
3610,A202209142301112m001013,345.29706064923056,-0.1705716226134141,0.453082722526642,7.35872133259608e-05,0,536.127262234688,GALAXY
3611,A202210022346431p003600,356.6792206947734,0.597704855686199,,,,,
3612,A202210260328522m153402,52.21787119324404,-15.567218114058669,,,,,
3613,T202211102259487m002906,344.9512544636161,-0.4817811215155671,,,,,
3614,A202209142241441m000933,340.43413310749565,-0.159212682646325,1.48886533614589,0.000118026314408752,0,12.4182926490903,GALAXY
3615,T202301031042056m080710,160.51799390552557,-8.121105099511173,,,,,
3616,A202209142202253p000902,330.61340575094124,0.1726760274436077,,,,,
3617,A202208212131363p051022,322.8889029268528,5.162013079945695,,,,,
3618,T202301031035463m075430,158.95254977994094,-7.920808570128489,,,,,
3619,A202211190330044m140039,52.51976594196786,-14.006081438480672,,,,,
3620,T202212191050475m065257,162.6987171625701,-6.882920700697004,0.14735914342946,9.64196649142627e-06,0,1076.9532559216,GALAXY
3621,A202210060325449m165528,51.45084679463456,-16.921934368024353,,,,,
3622,T202211072128155p065042,322.0651126816582,6.845867513237778,,,,,
3623,A202208152130508p063032,322.7120694643504,6.509054606677183,0.181248929416934,2.27285095891222e-05,0,6113.21117272228,QSO
3624,A202208292220390m001454,335.1663620842179,-0.2233871577021627,,,,,
3625,A202208212113176p040819,318.3255526186396,4.131933331429937,,,,,
3626,A202211160301161m161050,45.3214349781746,-16.167666089246637,,,,,
3627,A202209090339138m151421,54.80773896736707,-15.239467520420666,,,,,
3628,T202209122109057p061916,317.2746658942143,6.322285476832334,,,,,
3629,A202212131053241m080634,163.35081655625194,-8.109679294718054,,,,,
3630,A202209142215173m003221,333.8154024888674,-0.531712281531169,,,,,
3631,A202209142227405p003141,336.9123419119158,0.5400253776136882,,,,,
3632,T202208292258321m005153,344.613478881716,-0.856658940186625,,,,,
3633,A202301181102497m073735,165.70578605054695,-7.622099270857441,0.115229281393572,4.59867940322402e-05,0,1263.2898612339,GALAXY
3634,A202210022357071p004253,359.28155455124363,0.7137810308473055,,,,,
3635,A202208212116129p052816,319.07333641094687,5.46476443403765,,,,,
3636,A202208212134324p041154,323.6305348551457,4.197686398472196,,,,,
3637,T202212131039336m060459,159.89003687435746,-6.083440523668971,0.128868382686457,1.57401101718602e-05,0,1586.45650216937,GALAXY
3638,A202210022213133m000157,333.30404326922644,-0.0212574611707494,-0.00199569129234795,4.13114935733491e-48,1570,1.94266889222573e+84,STAR
3639,A202210022302503m013947,345.71959821823725,-1.6686820092471677,,,,,
3640,A202208292257302m001731,344.37582657904005,-0.2921006881970686,,,,,
3641,A202208292311034p001607,347.76439014134706,0.2686861019775596,0.683061808176835,7.295311105677e-05,0,2097.4065104723,QSO
3642,A202210080324538m171413,51.2242528298146,-17.23722631561254,,,,,
3643,A202212191046100m081100,161.541723531156,-8.18347527285566,,,,,
3644,T202301060300148m170347,45.06674353601721,-17.05178126681499,,,,,
3645,A202210202338339m010824,354.63607315763545,-1.130574287346544,,,,,
3646,A202210200345570m151521,56.48918120641443,-15.25128596201754,0.00615579641038882,3.817323482794e-06,0,1422.00135213556,GALAXY
3647,T202301031037343m064842,159.38817744363382,-6.803624966549512,,,,,
3648,T202211012329511m004932,352.46284660265815,-0.8253134733108325,,,,,
3649,A202212191111202m065411,167.83450182995864,-6.9033371468108085,,,,,
3650,A202212160337165m153453,54.31912949607097,-15.581625000025856,,,,,
3651,T202301031042011m051616,160.51275073755522,-5.275904293402272,,,,,
3652,A202212191058447m063710,164.6864110237724,-6.619599834064289,0.609314316716367,0.000104468499300355,0,586.065367359668,QSO
3653,A202208212131097p060317,322.7905068305573,6.054789857444111,0.305432705179461,1.9982626034943e-05,0,5385.59076449275,QSO
3654,T202301210328246m160935,52.10234299929659,-16.157471231821617,,,,,
3655,A202212191041000m054521,160.25011675357334,-5.756100065670368,0.175017409189223,7.86303613122101e-05,0,432.472643055022,GALAXY
3656,T202211012314135m003927,348.5510983928987,-0.649037542217124,,,,,
3657,A202210060329562m141318,52.48440605827617,-14.22208878599742,,,,,
3658,T202212161101225m070159,165.34495743560768,-7.028866787419817,,,,,
3659,T202301031042151m051221,160.56905918065414,-5.2085072060411335,,,,,
3660,T202210232319598m004029,349.98961307058323,-0.689363113669732,,,,,
3661,A202208292226287p002810,336.6155982845568,0.4612127668020498,,,,,
3662,T202208152133367p062758,323.4043047113055,6.457260932073671,,,,,
3663,A202210022343073p003854,355.78076763678087,0.6485467870366858,0.665891859569738,4.89675487879393e-05,0,1189.27608591318,QSO
3664,T202212131036562m065901,159.2349570334347,-6.974810746398459,,,,,
3665,A202210060349252m153556,57.34422960398478,-15.58498383083167,,,,,
3666,A202301181102376m073548,165.6408201803971,-7.599932598847957,,,,,
3667,A202211130341513m142429,55.465387332261535,-14.406233368248902,,,,,
3668,A202208212109415p044156,317.42379600707164,4.695918781816139,,,,,
3669,T202301211058262m080343,164.60168754984517,-8.068889412067369,,,,,
3670,T202211102310540m013043,347.7257803865783,-1.5120748186594086,,,,,
3671,A202212191051586m065637,162.98146709794548,-6.938724237463083,,,,,
3672,A202210200301449m153121,45.43753441572884,-15.522799706416416,0.184594933966989,3.53144617697691e-05,0,2454.97921861568,GALAXY
3673,A202211040350117m153006,57.53907938541629,-15.511395821613082,,,,,
3674,A202209142306274m005321,346.6146288083283,-0.8893121888416119,-0.00199569129234795,4.13114935733491e-48,1570,1.94266889222573e+84,STAR
3675,T202212311112521m045008,168.23731775150893,-4.81506865558063,,,,,
3676,A202208292222576m004130,335.73849311187814,-0.698624365767495,,,,,
3677,A202210200345213m144953,56.339159272521535,-14.831699471235977,0.347073183344967,2.78566219396693e-05,0,3092.69458287954,QSO
3678,T202210200316578m143305,49.24195749525245,-14.542473114476197,,,,,
3679,T202212221054111m072552,163.54640969000152,-7.430299015612695,0.115068577430572,2.73143355059992e-05,0,1368.81143916515,GALAXY
3680,A202208212125482p045120,321.45770053788726,4.8643152448364,,,,,
3681,T202301091106239m053747,166.599939164888,-5.630474014587418,,,,,
3682,A202212191057175m074156,164.32328418242352,-7.699167981865354,,,,,
3683,A202208212124540p044531,321.2231391699676,4.759059861856941,,,,,
3684,A202210060339095m170845,54.77493686814152,-17.13877198662335,,,,,
3685,T202211220312073m153024,48.04809393496222,-15.522233096928232,,,,,
3686,A202212161101184m072716,165.32443919582482,-7.459718707461077,,,,,
3687,T202211102302363m014352,345.6510727189041,-1.7329328031884073,,,,,
3688,A202212311117579m064022,169.491509929477,-6.672740698716899,,,,,
3689,T202301091101172m061238,165.32719109056592,-6.205442573944104,,,,,
3690,A202210202338057m004410,354.5267578629296,-0.7301680438126936,,,,,
3691,A202211160325516m163955,51.45591806850141,-16.681083060388623,,,,,
3692,A202209142335178m004926,353.82427857417457,-0.8241768504004039,0.670431467717606,3.992179289395e-05,0,3362.02335821092,QSO
3693,A202209142237567m011337,339.48674619904074,-1.2270553764537422,,,,,
3694,A202210022350056m001332,357.50556844116346,-0.2226585568154808,,,,,
3695,T202212130339540m172324,54.95912027160879,-17.391570557856017,,,,,
3696,T202211102318020m002240,349.509896091255,-0.3771256527362598,,,,,
3697,A202211012344127m003106,356.0471871697463,-0.4972695957256592,,,,,
3698,A202210022310417m011720,347.6734516017125,-1.282049898417445,,,,,
3699,T202211160342291m173405,55.614642691737416,-17.563316091642083,,,,,
3700,A202208152111563p061348,317.9825825561735,6.2215452742298885,-0.00117067634172533,5.88057396603947e-05,4,1.32439415670888,STAR
3701,A202212161101452m074656,165.43849814291116,-7.782330980328419,0.421689300907648,1.82797348828281e-05,2,4516.03128382564,QSO
3702,T202210292314039m012302,348.5159344107151,-1.3840752835988142,,,,,
3703,T202211010000083m002352,0.0393606790066401,-0.3858172752351722,,,,,
3704,A202210022347159p005603,356.8166023576747,0.934168280776082,0.455937272577956,2.8758187317869e-05,0,19448.0368623435,QSO
3705,A202212191039532m053922,159.9770956771248,-5.6564481788190095,,,,,
3706,A202211160302283m161040,45.6232051804973,-16.173078491123416,,,,,
3707,A202301181042526m061457,160.72059191527924,-6.253831276579644,,,,,
3708,A202210202352478m003205,358.1987589278164,-0.5302398322141003,,,,,
3709,A202209142237581m014003,339.4922655350086,-1.6677129045937118,0.0815526748364504,3.12660030947189e-06,0,3964.27836155891,GALAXY
3710,A202208212107072p055913,316.7841562748478,5.986859092263031,,,,,
3711,A202209142326598m014143,351.7494633423637,-1.695373263843407,0.398429458310855,2.62749464311556e-05,0,29492.6110331714,QSO
3712,A202210060338587m163340,54.75066895093512,-16.57409580998125,,,,,
3713,T202301041046337m053203,161.64559225505724,-5.527829989898806,,,,,
3714,A202208292221195p001417,335.3406913643633,0.245200505380502,,,,,
3715,A202209142340344m014226,355.1479944433603,-1.7160661178499057,,,,,
3716,A202301241050101m072454,162.5422533345018,-7.415061810439575,,,,,
3717,A202210060344377m154246,56.15730553220682,-15.713046440925565,,,,,
3718,A202212191103260m075127,165.85619521112494,-7.8649944952016435,0.203583925477797,5.4115500821274e-05,0,893.196491107345,GALAXY
3719,A202210200312355m162332,48.14826501845906,-16.392388120085133,0.201732503209443,1.75756940263207e-05,0,521.269474670291,GALAXY
3720,T202210292321043m003029,350.2741659030079,-0.5133029119758299,,,,,
3721,A202208292234034m000359,338.49761788824827,-0.0759087564963786,,,,,
3722,T202211102315505m010850,348.96110643791883,-1.1468694990934831,,,,,
3723,A202208292329261p001700,352.3539574632949,0.2869662021488454,,,,,
3724,T202210202339005m002828,354.7528818956879,-0.4693699949221239,,,,,
3725,A202210060300166m151035,45.07129514650469,-15.179786776363486,,,,,
3726,T202211010000086m003640,0.0380945978602949,-0.6082609406695016,,,,,
3727,A202208292313394m004410,348.438093452132,-0.7244817329238996,,,,,
3728,A202209142220063m012014,335.031785848431,-1.3322240494420337,,,,,
3729,A202211220340126m151009,55.0455102756811,-15.16596251100843,,,,,
3730,T202211040346271m155405,56.62381370740079,-15.89938166321832,,,,,
3731,A202211160328350m135545,52.14347527693427,-13.932927060116086,,,,,
3732,A202208152109208p042206,317.3369155683662,4.368414392666418,,,,,
3733,A202208082129520p052135,322.4628187793124,5.359149417402697,,,,,
3734,A202210022341449m005026,355.4374133347715,-0.8406627207124873,0.406322913665187,2.09441766380344e-05,0,9840.81557077169,QSO
3735,A202208292253455p000625,343.4392785074044,0.1211418475791585,,,,,
3736,A202211160302462m155153,45.69384990147365,-15.860306047781991,,,,,
3737,A202212250345409m144241,56.425088563110656,-14.697982518173635,,,,,
3738,T202212191040554m054829,160.24181127029408,-5.804039209499851,,,,,
3739,A202212191107335m064411,166.89381933044382,-6.735003939465126,0.166848677570405,3.77251860833188e-05,0,624.58240410639,GALAXY
3740,A202212191051180m051617,162.8266569450975,-5.27831847550598,,,,,
3741,A202210022226127m011230,336.5663484220347,-1.2028675882349722,,,,,
3742,A202212161058003m070526,164.50131574406612,-7.090695152214048,0.049043228029587,7.9851323673743e-06,0,519.448446169496,GALAXY
3743,T202211012346051p001759,356.5061451449006,0.2936921550068286,,,,,
3744,A202210022311041m004508,347.7672823220612,-0.7525242607235252,,,,,
3745,A202209142221181m002850,335.333600462907,-0.4894743070819246,,,,,
3746,T202208212130280p050152,322.61743326609115,5.029348509974118,,,,,
3747,T202211010005245m013212,1.3519993300852302,-1.5365613498414294,,,,,
3748,T202211012325034m004158,351.2653713918268,-0.7109875511456848,,,,,
3749,A202208212107585p054629,316.9924009080326,5.776585343356512,,,,,
3750,T202211102321315p003543,350.3829759593585,0.5965937221148698,,,,,
3751,A202211190315256m140747,48.85709778233418,-14.13001829842688,,,,,
3752,A202209142351349m011134,357.8957016028917,-1.1927860187429016,0.521999948708116,4.66499483658098e-05,0,3592.79201471806,QSO
3753,T202211160323397m161250,50.90885786771396,-16.209867736248206,,,,,
3754,T202211012320364m000926,350.1486552791188,-0.1399367343493344,,,,,
3755,A202208212104342p044333,316.1426635333351,4.725920425942575,0.598822672723612,9.43799020526155e-05,0,452.978599335998,GALAXY
3756,T202208212103485p043535,315.9619900549536,4.589057079778943,,,,,
3757,T202301031036229m073413,159.09617270838962,-7.568908427042228,,,,,
3758,T202210232323367m001713,350.9011896959908,-0.2971488423972998,,,,,
3759,A202208212127251p045729,321.85489489281866,4.958242709566695,,,,,
3760,A202208082106241p061947,316.5994172848184,6.333277216968424,,,,,
3761,T202210022358280m000254,359.61457360487026,-0.0537930110006757,,,,,
3762,A202211042108177p051925,317.07477907990534,5.330123560022981,,,,,
3763,A202209142305088p001020,346.2869679786812,0.1723761489006113,2.31409000051112,0.000382609129623398,0,1596.1914708456,QSO
3764,A202212191059365m062641,164.9023655565486,-6.444870498497111,,,,,
3765,A202212191056390m061940,164.15401932605667,-6.328768925144752,,,,,
3766,A202210200341458m164530,55.43116681312743,-16.727949582142788,,,,,
3767,A202208082134334p042726,323.63932737908266,4.457412804388848,0.0689593779674878,3.5989511406068e-06,0,4021.23040932417,GALAXY
3768,A202208292131267p042517,322.8564830904569,4.422937629179947,0.16341902834758,8.43230204248745e-06,0,786.789324641228,GALAXY
3769,A202211190325492m145227,51.4737072310068,-14.861789287113304,,,,,
3770,T202211160343488m150412,55.95392523384512,-15.071323892028294,,,,,
3771,T202301210343488m140925,55.95411682242637,-14.15699800754348,,,,,
3772,A202212191048006m064412,162.00317023822228,-6.731580667458737,,,,,
3773,A202210232310244m004933,347.60300439848976,-0.819168669863895,,,,,
3774,A202208292227105m000339,336.7782353108942,-0.0498340367181085,,,,,
3775,A202211012351177m013444,357.81631920879005,-1.5760074241311062,,,,,
3776,T202211012323558m012337,350.9883632807852,-1.400442867774835,,,,,
3777,A202211040314196m135823,48.57890721097432,-13.97802611407698,,,,,
3778,A202211190325511m151912,51.479937795727366,-15.325487913457463,,,,,
3779,A202210080326313m161626,51.6306457811068,-16.273894092644923,,,,,
3780,A202210060317413m144224,49.422273489798336,-14.707030385284687,,,,,
3781,A202209142254210m003627,343.59761966685426,-0.6096548083803889,,,,,
3782,T202211102326572m010021,351.73805312154883,-1.0056169346200066,,,,,
3783,A202208292220300m002216,335.1190048808472,-0.3504718742561615,,,,,
3784,T202212191054502m075726,163.71657041447932,-7.96335101188725,,,,,
3785,T202208212125542p062032,321.4750556813819,6.346466826174416,,,,,
3786,T202208292113064p062525,318.27281020125827,6.426302045940358,,,,,
3787,A202209090339464m144011,54.943660833229,-14.66984064679622,,,,,
3788,A202208212108580p044331,317.23864691951184,4.72436458880897,,,,,
3789,T202211012314175m004823,348.5658296549134,-0.7998955058707913,,,,,
3790,A202208152108308p055409,317.12366732488374,5.91588927912025,,,,,
3791,A202208152110407p051609,317.6698445126538,5.269392033886392,0.439700683014653,0.000145363319645461,0,994.079290097579,QSO
3792,A202211220340280m143212,55.12663567236101,-14.545287635382884,,,,,
3793,T202211012312330m004836,348.13652896637404,-0.8058457703733269,,,,,
3794,A202211102218399m002401,334.6663185367357,-0.4005646694234355,,,,,
3795,T202301031046322m053206,161.622619806829,-5.540913719473754,,,,,
3796,A202301241047597m065219,161.9987556065498,-6.872223810031478,0.417489474943072,2.7050897235892e-05,0,1485.60324519873,GALAXY
